created_at,updated_at,id,parent_category_id,language_id,name,code
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002856,100000075,1,Electronic Drums,000002856
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007431,100000075,1,Glockenspiels & Xylophones,000007431
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006098,100000075,1,Gongs,000006098
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007285,100000075,1,Hand Percussion,000007285
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007289,100007285,1,Claves & Castanets,000007289
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007288,100007285,1,Finger & Hand Cymbals,000007288
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007555,100007285,1,Hand Bells & Chimes,000007555
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007295,100007285,1,Hand Drums,000007295
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007298,100007295,1,Bongos,000007298
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007297,100007295,1,Cajons,000007297
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007296,100007295,1,Congas,000007296
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007300,100007295,1,Frame Drums,000007300
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007299,100007295,1,Goblet Drums,000007299
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007302,100007295,1,Tablas,000007302
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007301,100007295,1,Talking Drums,000007301
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007291,100007285,1,Musical Blocks,000007291
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007293,100007285,1,Musical Cowbells,000007293
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007286,100007285,1,Musical Scrapers & Ratchets,000007286
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007287,100007285,1,Musical Shakers,000007287
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007290,100007285,1,Musical Triangles,000007290
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002515,100007285,1,Tambourines,000002515
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007294,100007285,1,Vibraslaps,000007294
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003015,100000075,1,Hi-Hats,000003015
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007232,100000075,1,Practice Pads,000007232
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002797,100000075,1,Snare Drums,000002797
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003005,100000075,1,Tom-Toms,000003005
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000076,100000054,1,Pianos,000000076
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000077,100000054,1,String Instruments,000000077
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000079,100000077,1,Cellos,000000079
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000080,100000077,1,Guitars,000000080
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000084,100000077,1,Harps,000000084
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000078,100000077,1,Upright Basses,000000078
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000085,100000077,1,Violas,000000085
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000086,100000077,1,Violins,000000086
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000087,100000054,1,Woodwinds,000000087
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004540,100000087,1,Bassoons,000004540
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000088,100000087,1,Clarinets,000000088
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000089,100000087,1,Flutes,000000089
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007188,100000087,1,Flutophones,000007188
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004743,100000087,1,Harmonicas,000004743
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004744,100000087,1,Jew's Harps,000004744
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005481,100000087,1,Melodicas,000005481
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007250,100000087,1,Musical Pipes,000007250
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004541,100000087,1,Oboes & English Horns,000004541
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007249,100000087,1,Ocarinas,000007249
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000090,100000087,1,Recorders,000000090
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000091,100000087,1,Saxophones,000000091
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006721,100000087,1,Tin Whistles,000006721
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006728,100000087,1,Train Whistles,000006728
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005709,100000008,1,Party & Celebration,000005709
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002559,100005709,1,Gift Giving,000002559
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006100,100002559,1,Corsage & Boutonnière Pins,000006100
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005916,100002559,1,Corsages & Boutonnières,000005916
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002899,100002559,1,Fresh Cut Flowers,000002899
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000053,100002559,1,Gift Cards & Certificates,000000053
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000094,100002559,1,Gift Wrapping,000000094
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005838,100000094,1,Gift Bags,000005838
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005091,100000094,1,Gift Boxes & Tins,000005091
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008213,100000094,1,Gift Tags & Labels,000008213
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006712,100000094,1,Tissue Paper,000006712
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002816,100000094,1,Wrapping Paper,000002816
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000095,100002559,1,Greeting & Note Cards,000000095
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000096,100005709,1,Party Supplies,000000096
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100328061,100000096,1,Advice Cards,000328061
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006311,100000096,1,Balloon Kits,000006311
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002587,100000096,1,Balloons,000002587
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002531,100000096,1,Banners,000002531
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004730,100000096,1,Birthday Candles,000004730
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100505763,100000096,1,Chair Sashes,000505763
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007007,100000096,1,Cocktail Decorations,000007007
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002781,100000096,1,Confetti,000002781
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008216,100000096,1,Decorative Pom-Poms,000008216
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003735,100000096,1,Drinking Games,000003735
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003361,100003735,1,Beer Pong,000003361
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003440,100003361,1,Beer Pong Tables,000003440
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005043,100000096,1,Drinking Straws & Stirrers,000005043
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001484,100000096,1,Envelope Seals,000001484
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008038,100000096,1,Event Programs,000008038
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004914,100000096,1,Fireworks & Firecrackers,000004914
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008110,100000096,1,Inflatable Party Decorations,000008110
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001371,100000096,1,Invitations,000001371
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002783,100000096,1,Noisemakers & Party Blowers,000002783
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005452,100000096,1,Party Favors,000005452
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005453,100005452,1,Wedding Favors,000005453
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007160,100000096,1,Party Games,000007160
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006906,100000096,1,Party Hats,000006906
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100502981,100000096,1,Party Streamers & Curtains,000502981
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100502972,100000096,1,Party Supply Kits,000502972
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003994,100000096,1,Piñatas,000003994
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005472,100000096,1,Place Card Holders,000005472
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002104,100000096,1,Place Cards,000002104
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001887,100000096,1,Response Cards,000001887
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004915,100000096,1,Sparklers,000004915
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007097,100000096,1,Special Occasion Card Boxes & Holders,000007097
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004351,100000096,1,Spray String,000004351
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000408,100005709,1,Special Effects,000000408
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005711,100000408,1,Disco Balls,000005711
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000409,100000408,1,Fog Machines,000000409
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005967,100000408,1,Special Effects Controllers,000005967
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100503028,100000408,1,Special Effects Light Stands,000503028
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000410,100000408,1,Special Effects Lighting,000000410
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005868,100005709,1,Trophies & Awards,000005868
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543656,100005868,1,Award Certificates,000543656
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543655,100005868,1,Award Pins & Medals,000543655
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543657,100005868,1,Award Plaques,000543657
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543654,100005868,1,Award Ribbons,000543654
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543653,100005868,1,Trophies,000543653
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000537,null,1,Baby & Toddler,000000537
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004678,100000537,1,Baby Bathing,000004678
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004679,100004678,1,Baby Bathtubs & Bath Seats,000004679
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007082,100004678,1,Shower Visors,000007082
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005859,100000537,1,Baby Gift Sets,000005859
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005252,100000537,1,Baby Health,000005252
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006290,100005252,1,Baby Health & Grooming Kits,000006290
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005253,100005252,1,Nasal Aspirators,000005253
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007016,100005252,1,Pacifier Clips & Holders,000007016
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007309,100005252,1,Pacifier Wipes,000007309
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000566,100005252,1,Pacifiers & Teethers,000000566
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000540,100000537,1,Baby Safety,000000540
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006869,100000540,1,Baby & Pet Gate Accessories,000006869
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000542,100000540,1,Baby & Pet Gates,000000542
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000541,100000540,1,Baby Monitors,000000541
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005049,100000540,1,Baby Safety Harnesses & Leashes,000005049
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000543,100000540,1,Baby Safety Locks & Guards,000000543
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000544,100000540,1,Baby Safety Rails,000000544
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002847,100000537,1,Baby Toys & Activity Equipment,000002847
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003661,100002847,1,Alphabet Toys,000003661
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007198,100002847,1,Baby Activity Toys,000007198
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000555,100002847,1,Baby Bouncers & Rockers,000000555
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000560,100002847,1,Baby Jumpers & Swings,000000560
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007191,100002847,1,Baby Mobile Accessories,000007191
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001242,100002847,1,Baby Mobiles,000001242
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007360,100002847,1,Baby Soothers,000007360
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001241,100002847,1,Baby Walkers & Entertainers,000001241
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001243,100002847,1,Play Mats & Gyms,000001243
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543613,100001243,1,Play Gyms,000543613
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543612,100001243,1,Play Mats,000543612
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000539,100002847,1,Play Yards,000000539
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003459,100002847,1,Push & Pull Toys,000003459
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001244,100002847,1,Rattles,000001244
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100003860,100002847,1,Sorting & Stacking Toys,000003860
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002764,100000537,1,Baby Transport,000002764
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000547,100002764,1,Baby & Toddler Car Seats,000000547
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000538,100002764,1,Baby Carriers,000000538
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000568,100002764,1,Baby Strollers,000000568
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004386,100000537,1,Baby Transport Accessories,000004386
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004486,100004386,1,Baby & Toddler Car Seat Accessories,000004486
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004916,100004386,1,Baby Carrier Accessories,000004916
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004387,100004386,1,Baby Stroller Accessories,000004387
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008537,100004386,1,Baby Transport Liners & Sacks,000008537
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005845,100004386,1,Shopping Cart & High Chair Covers,000005845
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000548,100000537,1,Diapering,000000548
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007200,100000548,1,Baby Wipe Dispensers & Warmers,000007200
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000553,100000548,1,Baby Wipes,000000553
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100502999,100000548,1,Changing Mat & Tray Covers,000502999
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005628,100000548,1,Changing Mats & Trays,000005628
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007014,100000548,1,Diaper Kits,000007014
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006949,100000548,1,Diaper Liners,000006949
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006883,100000548,1,Diaper Organizers,000006883
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007001,100000548,1,Diaper Pail Accessories,000007001
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000550,100000548,1,Diaper Pails,000000550
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002949,100000548,1,Diaper Rash Treatments,000002949
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006971,100000548,1,Diaper Wet Bags,000006971
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000551,100000548,1,Diapers,000000551
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000561,100000537,1,Nursing & Feeding,000000561
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000562,100000561,1,Baby & Toddler Food,000000562
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005721,100000562,1,Baby Cereal,000005721
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005718,100000562,1,Baby Drinks,000005718
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005719,100000562,1,Baby Food,000005719
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000563,100000562,1,Baby Formula,000000563
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005720,100000562,1,Baby Snacks,000005720
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008436,100000562,1,Toddler Nutrition Drinks & Shakes,000008436
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005630,100000561,1,Baby Bottle Nipples & Liners,000005630
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543637,100005630,1,Baby Bottle Liners,000543637
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543636,100005630,1,Baby Bottle Nipples,000543636
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000564,100000561,1,Baby Bottles,000000564
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004768,100000561,1,Baby Care Timers,000004768
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002125,100000561,1,Bibs,000002125
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005296,100000561,1,Bottle Warmers & Sterilizers,000005296
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007234,100000561,1,Breast Milk Storage Containers,000007234
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100505366,100000561,1,Breast Pump Accessories,000505366
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000565,100000561,1,Breast Pumps,000000565
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005629,100000561,1,Burp Cloths,000005629
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005843,100000561,1,Nursing Covers,000005843
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100503762,100000561,1,Nursing Pads & Shields,000503762
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008075,100000561,1,Nursing Pillow Covers,000008075
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005298,100000561,1,Nursing Pillows,000005298
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006950,100000561,1,Sippy Cups,000006950
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006952,100000537,1,Potty Training,000006952
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000552,100006952,1,Potty Seats,000000552
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006953,100006952,1,Potty Training Kits,000006953
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006899,100000537,1,Swaddling & Receiving Blankets,000006899
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543664,100006899,1,Receiving Blankets,000543664
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543665,100006899,1,Swaddling Blankets,000543665
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000111,null,1,Business & Industrial,000000111
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005863,100000111,1,Advertising & Marketing,000005863
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005884,100005863,1,Brochures,000005884
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005864,100005863,1,Trade Show Counters,000005864
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005865,100005863,1,Trade Show Displays,000005865
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000112,100000111,1,Agriculture,000000112
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006991,100000112,1,Animal Husbandry,000006991
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100499997,100006991,1,Egg Incubators,000499997
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100505821,100006991,1,Livestock Feed,000505821
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543545,100505821,1,Cattle Feed,000543545
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543544,100505821,1,Chicken Feed,000543544
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543547,100505821,1,Goat & Sheep Feed,000543547
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543548,100505821,1,Mixed Herd Feed,000543548
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100543546,100505821,1,Pig Feed,000543546
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006990,100006991,1,Livestock Feeders & Waterers,000006990
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100499946,100006991,1,Livestock Halters,000499946
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007261,100000111,1,Automation Control Components,000007261
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007263,100007261,1,Programmable Logic Controllers,000007263
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007262,100007261,1,Variable Frequency & Adjustable Speed Drives,000007262
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000114,100000111,1,Construction,000000114
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000134,100000114,1,Surveying,000000134
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008278,100000114,1,Traffic Cones & Barrels,000008278
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007497,100000111,1,Dentistry,000007497
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007500,100007497,1,Dental Cement,000007500
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007499,100007497,1,Dental Tools,000007499
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008490,100007499,1,Dappen Dishes,000008490
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007498,100007499,1,Dental Mirrors,000007498
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007531,100007499,1,Dental Tool Sets,000007531
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008121,100007499,1,Prophy Cups,000008121
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008120,100007499,1,Prophy Heads,000008120
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008130,100007497,1,Prophy Paste,000008130
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002155,100000111,1,Film & Television,000002155
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001813,100000111,1,Finance & Insurance,000001813
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007565,100001813,1,Bullion,000007565
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000135,100000111,1,Food Service,000000135
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007303,100000135,1,Bakery Boxes,000007303
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004217,100000135,1,Bus Tubs,000004217
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008532,100000135,1,Check Presenters,000008532
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005102,100000135,1,Concession Food Containers,000005102
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008059,100000135,1,Disposable Lids,000008059
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007088,100000135,1,Disposable Serveware,000007088
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007089,100007088,1,Disposable Serving Trays,000007089
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004632,100000135,1,Disposable Tableware,000004632
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005098,100004632,1,Disposable Bowls,000005098
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005099,100004632,1,Disposable Cups,000005099
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005100,100004632,1,Disposable Cutlery,000005100
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005101,100004632,1,Disposable Plates,000005101
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004096,100000135,1,Food Service Baskets,000004096
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100004742,100000135,1,Food Service Carts,000004742
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006786,100000135,1,Food Washers & Dryers,000006786
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100006517,100000135,1,Hot Dog Rollers,000006517
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007353,100000135,1,Ice Bins,000007353
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005104,100000135,1,Plate & Dish Warmers,000005104
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100008533,100000135,1,Sneeze Guards,000008533
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005097,100000135,1,Take-Out Containers,000005097
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007553,100000135,1,Tilt Skillets,000007553
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100000137,100000135,1,Vending Machines,000000137
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001827,100000111,1,Forestry & Logging,000001827
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007240,100000111,1,Hairdressing & Cosmetology,000007240
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100505670,100007240,1,Hairdressing Capes & Neck Covers,000505670
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007242,100007240,1,Pedicure Chairs,000007242
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100007241,100007240,1,Salon Chairs,000007241
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001795,100000111,1,Heavy Machinery,000001795
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100002072,100001795,1,Chippers,000002072
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100001475,100000111,1,Hotel & Hospitality,000001475
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005830,100000111,1,Industrial Storage,000005830
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005832,100005830,1,Industrial Cabinets,000005832
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005833,100005830,1,Industrial Shelving,000005833
CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,100005831,100005830,1,Shipping Containers,000005831
